,per_res_bf,per_res_gfp,per_back_bf,per_back_gfp,im1_name,im2_name,per_sus_bf,per_sus_gfp,per_sus_combo,per_res_combo,per_back_combo
1298,0.010483401281304601,1.0,0.9738006591796875,0.9692840576171875,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B02_24_Kan(3)_mntH_movieGalone.avi - diff(7 - 8).png.x000.y512.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B02_24_Kan(3)_mntH_movieBFalone.avi - diff(7 - 8).png.x000.y512.png,0.0,0.0,0.0,0.6731707317073171,0.993743896484375
1299,0.03314527503526093,1.0,0.978363037109375,0.9652252197265625,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B02_24_Kan(3)_mntH_movieGalone.avi - diff(7 - 8).png.x000.y768.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B02_24_Kan(3)_mntH_movieBFalone.avi - diff(7 - 8).png.x000.y768.png,0.0,0.0,0.0,0.8277027027027027,0.9954833984375
1300,0.04242534595775674,1.0,0.91619873046875,0.98687744140625,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B02_24_Kan(3)_mntH_movieGalone.avi - diff(7 - 8).png.x256.y000.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B02_24_Kan(3)_mntH_movieBFalone.avi - diff(7 - 8).png.x256.y000.png,0.0,0.0,0.0,0.5177610333692142,0.9858245849609375
1301,0.11489776046738072,1.0,0.93731689453125,0.9813690185546875,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B02_24_Kan(3)_mntH_movieGalone.avi - diff(7 - 8).png.x256.y256.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B02_24_Kan(3)_mntH_movieBFalone.avi - diff(7 - 8).png.x256.y256.png,0.0,0.0,0.0,0.8010393466963622,0.9794464111328125
1302,0.0375896700143472,1.0,0.9468231201171875,0.988189697265625,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B02_24_Kan(3)_mntH_movieGalone.avi - diff(7 - 8).png.x256.y512.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B02_24_Kan(3)_mntH_movieBFalone.avi - diff(7 - 8).png.x256.y512.png,0.0,0.0,0.0,0.5507692307692308,0.9950408935546875
1303,0.0,1.0,0.9499053955078125,0.9925537109375,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B02_24_Kan(3)_mntH_movieGalone.avi - diff(7 - 8).png.x256.y768.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B02_24_Kan(3)_mntH_movieBFalone.avi - diff(7 - 8).png.x256.y768.png,0.0,0.0,0.0,0.5,0.996002197265625
1304,0.0077348066298342545,1.0,0.972381591796875,0.9878692626953125,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B02_24_Kan(3)_mntH_movieGalone.avi - diff(7 - 8).png.x512.y000.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B02_24_Kan(3)_mntH_movieBFalone.avi - diff(7 - 8).png.x512.y000.png,0.0,0.0,0.0,0.35816618911174786,0.9946746826171875
1305,0.06118052563550194,1.0,0.9645843505859375,0.9824066162109375,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B02_24_Kan(3)_mntH_movieGalone.avi - diff(7 - 8).png.x512.y256.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B02_24_Kan(3)_mntH_movieBFalone.avi - diff(7 - 8).png.x512.y256.png,0.0,0.0,0.0,0.7658227848101266,0.992767333984375
1306,0.017617770968977403,0.8377896613190731,0.9601593017578125,0.9914398193359375,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B02_24_Kan(3)_mntH_movieGalone.avi - diff(7 - 8).png.x512.y512.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B02_24_Kan(3)_mntH_movieBFalone.avi - diff(7 - 8).png.x512.y512.png,0.0,0.0,0.0,0.4251497005988024,0.9974517822265625
1307,0.022063815342837745,0.8157099697885196,0.955047607421875,0.9949493408203125,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B02_24_Kan(3)_mntH_movieGalone.avi - diff(7 - 8).png.x512.y768.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B02_24_Kan(3)_mntH_movieBFalone.avi - diff(7 - 8).png.x512.y768.png,0.0,0.0,0.0,0.2839506172839506,0.997528076171875
1308,0.06368159203980099,1.0,0.9539947509765625,0.95916748046875,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B02_24_Kan(3)_mntH_movieGalone.avi - diff(7 - 8).png.x768.y000.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B02_24_Kan(3)_mntH_movieBFalone.avi - diff(7 - 8).png.x768.y000.png,0.0,0.0,0.0,0.645748987854251,0.992462158203125
1309,0.21210423087699637,1.0,0.9455413818359375,0.96295166015625,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B02_24_Kan(3)_mntH_movieGalone.avi - diff(7 - 8).png.x768.y256.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B02_24_Kan(3)_mntH_movieBFalone.avi - diff(7 - 8).png.x768.y256.png,0.0,0.0,0.0,0.891941391941392,0.991668701171875
1310,0.19571150097465886,0.9526209677419355,0.9608612060546875,0.9697265625,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B02_24_Kan(3)_mntH_movieGalone.avi - diff(7 - 8).png.x768.y512.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B02_24_Kan(3)_mntH_movieBFalone.avi - diff(7 - 8).png.x768.y512.png,0.0,0.0,0.0,0.009708737864077669,0.9984283447265625
1311,0.1538204871538205,0.9634397528321318,0.9542694091796875,0.970367431640625,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B02_24_Kan(3)_mntH_movieGalone.avi - diff(7 - 8).png.x768.y768.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B02_24_Kan(3)_mntH_movieBFalone.avi - diff(7 - 8).png.x768.y768.png,0.0,0.0,0.0,0.14705882352941177,0.9979248046875
1312,0.10833866496054596,1.0,0.9284515380859375,0.9530029296875,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B02_24_Kan(3)_mntH_movieGalone.avi - diff(8 - 9).png.x000.y000.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B02_24_Kan(3)_mntH_movieBFalone.avi - diff(8 - 9).png.x000.y000.png,0.0,0.0,0.0,0.8700361010830325,0.9788665771484375
1313,0.0,0.999128160418483,0.9832305908203125,0.964996337890625,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B02_24_Kan(3)_mntH_movieGalone.avi - diff(8 - 9).png.x000.y256.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B02_24_Kan(3)_mntH_movieBFalone.avi - diff(8 - 9).png.x000.y256.png,0.0,0.0,0.0,0.9836601307189542,0.995330810546875
1314,0.003469210754553339,1.0,0.9824066162109375,0.96929931640625,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B02_24_Kan(3)_mntH_movieGalone.avi - diff(8 - 9).png.x000.y512.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B02_24_Kan(3)_mntH_movieBFalone.avi - diff(8 - 9).png.x000.y512.png,0.0,0.0,0.0,0.7445652173913043,0.9971923828125
1315,0.00101010101010101,1.0,0.984893798828125,0.9717864990234375,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B02_24_Kan(3)_mntH_movieGalone.avi - diff(8 - 9).png.x000.y768.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B02_24_Kan(3)_mntH_movieBFalone.avi - diff(8 - 9).png.x000.y768.png,0.0,0.0,0.0,0.13157894736842105,0.99884033203125
1316,0.036601897876186174,1.0,0.932464599609375,0.980621337890625,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B02_24_Kan(3)_mntH_movieGalone.avi - diff(8 - 9).png.x256.y000.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B02_24_Kan(3)_mntH_movieBFalone.avi - diff(8 - 9).png.x256.y000.png,0.0,0.0,0.0,0.7385542168674699,0.987335205078125
1317,0.12436548223350254,1.0,0.951904296875,0.9763031005859375,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B02_24_Kan(3)_mntH_movieGalone.avi - diff(8 - 9).png.x256.y256.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B02_24_Kan(3)_mntH_movieBFalone.avi - diff(8 - 9).png.x256.y256.png,0.0,0.0,0.0,0.8855507868383404,0.9893341064453125
1318,0.004594180704441042,1.0,0.9701080322265625,0.984161376953125,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B02_24_Kan(3)_mntH_movieGalone.avi - diff(8 - 9).png.x256.y512.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B02_24_Kan(3)_mntH_movieBFalone.avi - diff(8 - 9).png.x256.y512.png,0.0,0.0,0.0,0.45864661654135336,0.9979705810546875
1319,0.007280291211648466,1.0,0.9706573486328125,0.981292724609375,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B02_24_Kan(3)_mntH_movieGalone.avi - diff(8 - 9).png.x256.y768.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B02_24_Kan(3)_mntH_movieBFalone.avi - diff(8 - 9).png.x256.y768.png,0.0,0.0,0.0,0.5987654320987654,0.997528076171875
1320,0.07532051282051282,1.0,0.98095703125,0.9901580810546875,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B02_24_Kan(3)_mntH_movieGalone.avi - diff(8 - 9).png.x512.y000.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B02_24_Kan(3)_mntH_movieBFalone.avi - diff(8 - 9).png.x512.y000.png,0.0,0.0,0.0,0.8960396039603961,0.996917724609375
1321,0.17739628040057226,1.0,0.978668212890625,0.9804534912109375,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B02_24_Kan(3)_mntH_movieGalone.avi - diff(8 - 9).png.x512.y256.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B02_24_Kan(3)_mntH_movieBFalone.avi - diff(8 - 9).png.x512.y256.png,0.0,0.0,0.0,0.9043478260869565,0.99298095703125
1322,0.036593947923997186,1.0,0.9783172607421875,0.9882049560546875,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B02_24_Kan(3)_mntH_movieGalone.avi - diff(8 - 9).png.x512.y512.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B02_24_Kan(3)_mntH_movieBFalone.avi - diff(8 - 9).png.x512.y512.png,0.0,0.0,0.0,1.0,0.9971771240234375
1323,0.010887316276537834,1.0,0.9719696044921875,0.9936370849609375,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B02_24_Kan(3)_mntH_movieGalone.avi - diff(8 - 9).png.x512.y768.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B02_24_Kan(3)_mntH_movieBFalone.avi - diff(8 - 9).png.x512.y768.png,0.0,0.0,0.0,1.0,0.9994354248046875
1324,0.4353157572041692,1.0,0.9751129150390625,0.963043212890625,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B02_24_Kan(3)_mntH_movieGalone.avi - diff(8 - 9).png.x768.y000.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B02_24_Kan(3)_mntH_movieBFalone.avi - diff(8 - 9).png.x768.y000.png,0.0,0.0,0.0,1.0,0.993804931640625
1325,0.182129115006413,1.0,0.9643096923828125,0.9588623046875,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B02_24_Kan(3)_mntH_movieGalone.avi - diff(8 - 9).png.x768.y256.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B02_24_Kan(3)_mntH_movieBFalone.avi - diff(8 - 9).png.x768.y256.png,0.0,0.0,0.0,0.8490230905861457,0.9914093017578125
1326,0.28444802578565676,1.0,0.9810638427734375,0.968048095703125,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B02_24_Kan(3)_mntH_movieGalone.avi - diff(8 - 9).png.x768.y512.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B02_24_Kan(3)_mntH_movieBFalone.avi - diff(8 - 9).png.x768.y512.png,0.0,0.0,0.0,1.0,0.997222900390625
1327,0.3687428353076041,1.0,0.9600677490234375,0.9649505615234375,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B02_24_Kan(3)_mntH_movieGalone.avi - diff(8 - 9).png.x768.y768.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B02_24_Kan(3)_mntH_movieBFalone.avi - diff(8 - 9).png.x768.y768.png,0.0,0.0,0.0,0.9416058394160584,0.995819091796875
1328,0.9986444616576298,1.0,0.92120361328125,0.9576568603515625,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B02_24_Kan(3)_mntH_movieGalone.avi - diff(9 - 10).png.x000.y000.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B02_24_Kan(3)_mntH_movieBFalone.avi - diff(9 - 10).png.x000.y000.png,0.0,0.0,0.0,1.0,0.94354248046875
1329,0.9421903052064632,1.0,0.9575042724609375,0.963165283203125,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B02_24_Kan(3)_mntH_movieGalone.avi - diff(9 - 10).png.x000.y256.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B02_24_Kan(3)_mntH_movieBFalone.avi - diff(9 - 10).png.x000.y256.png,0.0,0.0,0.0,1.0,0.979339599609375
1330,0.945877224845623,1.0,0.9579925537109375,0.9588623046875,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B02_24_Kan(3)_mntH_movieGalone.avi - diff(9 - 10).png.x000.y512.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B02_24_Kan(3)_mntH_movieBFalone.avi - diff(9 - 10).png.x000.y512.png,0.0,0.0,0.0,1.0,0.9747161865234375
1331,0.9313099041533547,1.0,0.9617919921875,0.963775634765625,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B02_24_Kan(3)_mntH_movieGalone.avi - diff(9 - 10).png.x000.y768.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B02_24_Kan(3)_mntH_movieBFalone.avi - diff(9 - 10).png.x000.y768.png,0.0,0.0,0.0,1.0,0.980316162109375
1332,0.987099856665074,1.0,0.9041900634765625,0.9803314208984375,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B02_24_Kan(3)_mntH_movieGalone.avi - diff(9 - 10).png.x256.y000.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B02_24_Kan(3)_mntH_movieBFalone.avi - diff(9 - 10).png.x256.y000.png,0.0,0.0,0.0,1.0,0.939300537109375
1333,0.9900435594275047,1.0,0.9264373779296875,0.9763336181640625,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B02_24_Kan(3)_mntH_movieGalone.avi - diff(9 - 10).png.x256.y256.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B02_24_Kan(3)_mntH_movieBFalone.avi - diff(9 - 10).png.x256.y256.png,0.0,0.0,0.0,1.0,0.9471282958984375
1334,0.9987580211136411,1.0,0.9262847900390625,0.94927978515625,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B02_24_Kan(3)_mntH_movieGalone.avi - diff(9 - 10).png.x256.y512.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B02_24_Kan(3)_mntH_movieBFalone.avi - diff(9 - 10).png.x256.y512.png,0.0,0.0,0.0,1.0,0.94329833984375
1335,0.9925434962717481,1.0,0.92633056640625,0.948333740234375,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B02_24_Kan(3)_mntH_movieGalone.avi - diff(9 - 10).png.x256.y768.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B02_24_Kan(3)_mntH_movieBFalone.avi - diff(9 - 10).png.x256.y768.png,0.0,0.0,0.0,1.0,0.9446258544921875
1336,0.9548254620123203,1.0,0.9331207275390625,0.9827423095703125,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B02_24_Kan(3)_mntH_movieGalone.avi - diff(9 - 10).png.x512.y000.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B02_24_Kan(3)_mntH_movieBFalone.avi - diff(9 - 10).png.x512.y000.png,0.0,0.0,0.0,1.0,0.956634521484375
1337,0.9595103578154426,1.0,0.9351806640625,0.9630889892578125,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B02_24_Kan(3)_mntH_movieGalone.avi - diff(9 - 10).png.x512.y256.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B02_24_Kan(3)_mntH_movieBFalone.avi - diff(9 - 10).png.x512.y256.png,0.0,0.0,0.0,1.0,0.9540863037109375
1338,0.9798717097987171,1.0,0.9310150146484375,0.9676513671875,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B02_24_Kan(3)_mntH_movieGalone.avi - diff(9 - 10).png.x512.y512.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B02_24_Kan(3)_mntH_movieBFalone.avi - diff(9 - 10).png.x512.y512.png,0.0,0.0,0.0,1.0,0.956390380859375
1339,0.9766555502620295,1.0,0.935943603515625,0.973602294921875,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B02_24_Kan(3)_mntH_movieGalone.avi - diff(9 - 10).png.x512.y768.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B02_24_Kan(3)_mntH_movieBFalone.avi - diff(9 - 10).png.x512.y768.png,0.0,0.0,0.0,1.0,0.96063232421875
1340,0.9998170173833486,1.0,0.9166107177734375,0.94818115234375,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B02_24_Kan(3)_mntH_movieGalone.avi - diff(9 - 10).png.x768.y000.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B02_24_Kan(3)_mntH_movieBFalone.avi - diff(9 - 10).png.x768.y000.png,0.0,0.0,0.0,1.0,0.9415130615234375
1341,0.9817444219066938,1.0,0.9322967529296875,0.94110107421875,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B02_24_Kan(3)_mntH_movieGalone.avi - diff(9 - 10).png.x768.y256.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B02_24_Kan(3)_mntH_movieBFalone.avi - diff(9 - 10).png.x768.y256.png,0.0,0.0,0.0,1.0,0.9543304443359375
1342,0.9426893479141353,1.0,0.924652099609375,0.9502410888671875,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B02_24_Kan(3)_mntH_movieGalone.avi - diff(9 - 10).png.x768.y512.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B02_24_Kan(3)_mntH_movieBFalone.avi - diff(9 - 10).png.x768.y512.png,0.0,0.0,0.0,1.0,0.9612579345703125
1343,0.9585342333654774,1.0,0.9208831787109375,0.9504547119140625,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B02_24_Kan(3)_mntH_movieGalone.avi - diff(9 - 10).png.x768.y768.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B02_24_Kan(3)_mntH_movieBFalone.avi - diff(9 - 10).png.x768.y768.png,0.0,0.0,0.0,1.0,0.9599151611328125
1344,0.23711615487316423,1.0,0.885711669921875,0.9664764404296875,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B03_25_Kan(10)_mntH_movieGalone.avi - diff(0 - 1).png.x000.y000.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B03_25_Kan(10)_mntH_movieBFalone.avi - diff(0 - 1).png.x000.y000.png,0.0,0.0,0.0,0.9992175273865415,0.980499267578125
1345,0.31426493758332325,1.0,0.8740997314453125,0.9659271240234375,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B03_25_Kan(10)_mntH_movieGalone.avi - diff(0 - 1).png.x000.y256.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B03_25_Kan(10)_mntH_movieBFalone.avi - diff(0 - 1).png.x000.y256.png,0.0,0.0,0.0,1.0,0.981353759765625
1346,0.26152004787552363,1.0,0.89801025390625,0.9674072265625,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B03_25_Kan(10)_mntH_movieGalone.avi - diff(0 - 1).png.x000.y512.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B03_25_Kan(10)_mntH_movieBFalone.avi - diff(0 - 1).png.x000.y512.png,0.0,0.0,0.0,1.0,0.987884521484375
1347,0.226952436876101,1.0,0.89605712890625,0.96435546875,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B03_25_Kan(10)_mntH_movieGalone.avi - diff(0 - 1).png.x000.y768.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B03_25_Kan(10)_mntH_movieBFalone.avi - diff(0 - 1).png.x000.y768.png,0.0,0.0,0.0,1.0,0.9876861572265625
1348,0.17760710428417137,,0.8728485107421875,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B03_25_Kan(10)_mntH_movieGalone.avi - diff(0 - 1).png.x256.y000.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B03_25_Kan(10)_mntH_movieBFalone.avi - diff(0 - 1).png.x256.y000.png,0.0,0.0,0.0,1.0,0.9981231689453125
