,per_sig_back_gfp,per_sig_back_bf,per_sig_back_combo,per_res_bf,per_res_gfp,per_back_bf,per_back_gfp,im1_name,im2_name,per_sus_bf,per_sus_gfp,per_sus_combo,per_res_combo,per_back_combo
1747,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 7_movieGalone.avi - indx(4 - 11).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 7_movieBFalone.avi - indx(4 - 11).png,0.0,0.0,0.0,,1.0
1748,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 7_movieGalone.avi - indx(4 - 12).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 7_movieBFalone.avi - indx(4 - 12).png,0.0,0.0,0.0,,1.0
1749,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 7_movieGalone.avi - indx(4 - 13).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 7_movieBFalone.avi - indx(4 - 13).png,0.0,0.0,0.0,,1.0
1750,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 7_movieGalone.avi - indx(4 - 14).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 7_movieBFalone.avi - indx(4 - 14).png,0.0,0.0,0.0,,1.0
1751,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 7_movieGalone.avi - indx(4 - 15).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 7_movieBFalone.avi - indx(4 - 15).png,0.0,0.0,0.0,,1.0
1752,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 7_movieGalone.avi - indx(4 - 2).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 7_movieBFalone.avi - indx(4 - 2).png,0.0,0.0,0.0,,1.0
1753,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 7_movieGalone.avi - indx(4 - 3).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 7_movieBFalone.avi - indx(4 - 3).png,0.0,0.0,0.0,,1.0
1754,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 7_movieGalone.avi - indx(4 - 4).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 7_movieBFalone.avi - indx(4 - 4).png,0.0,0.0,0.0,,1.0
1755,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 7_movieGalone.avi - indx(4 - 5).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 7_movieBFalone.avi - indx(4 - 5).png,0.0,0.0,0.0,,1.0
1756,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 7_movieGalone.avi - indx(4 - 6).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 7_movieBFalone.avi - indx(4 - 6).png,0.0,0.0,0.0,,1.0
1757,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 7_movieGalone.avi - indx(4 - 7).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 7_movieBFalone.avi - indx(4 - 7).png,0.0,0.0,0.0,,1.0
1758,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 7_movieGalone.avi - indx(4 - 8).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 7_movieBFalone.avi - indx(4 - 8).png,0.0,0.0,0.0,,1.0
1759,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 7_movieGalone.avi - indx(4 - 9).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 7_movieBFalone.avi - indx(4 - 9).png,0.0,0.0,0.0,,1.0
1760,3.31660552090263,9780.492537313432,29.35901236855515,0.733626026830746,0.9894446684156278,0.00010223388671875,0.23166351318359374,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 8_movieGalone.avi - indx(0 - 0).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 8_movieBFalone.avi - indx(0 - 0).png,0.0,0.0,0.0,0.9909478630361344,0.03293914794921875
1761,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 8_movieGalone.avi - indx(0 - 1).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 8_movieBFalone.avi - indx(0 - 1).png,0.0,0.0,0.0,,1.0
1762,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 8_movieGalone.avi - indx(0 - 10).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 8_movieBFalone.avi - indx(0 - 10).png,0.0,0.0,0.0,,1.0
1763,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 8_movieGalone.avi - indx(0 - 11).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 8_movieBFalone.avi - indx(0 - 11).png,0.0,0.0,0.0,,1.0
1764,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 8_movieGalone.avi - indx(0 - 12).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 8_movieBFalone.avi - indx(0 - 12).png,0.0,0.0,0.0,,1.0
1765,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 8_movieGalone.avi - indx(0 - 13).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 8_movieBFalone.avi - indx(0 - 13).png,0.0,0.0,0.0,,1.0
1766,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 8_movieGalone.avi - indx(0 - 14).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 8_movieBFalone.avi - indx(0 - 14).png,0.0,0.0,0.0,,1.0
1767,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 8_movieGalone.avi - indx(0 - 15).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 8_movieBFalone.avi - indx(0 - 15).png,0.0,0.0,0.0,,1.0
1768,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 8_movieGalone.avi - indx(0 - 2).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 8_movieBFalone.avi - indx(0 - 2).png,0.0,0.0,0.0,,1.0
1769,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 8_movieGalone.avi - indx(0 - 3).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 8_movieBFalone.avi - indx(0 - 3).png,0.0,0.0,0.0,,1.0
1770,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 8_movieGalone.avi - indx(0 - 4).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 8_movieBFalone.avi - indx(0 - 4).png,0.0,0.0,0.0,,1.0
1771,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 8_movieGalone.avi - indx(0 - 5).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 8_movieBFalone.avi - indx(0 - 5).png,0.0,0.0,0.0,,1.0
1772,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 8_movieGalone.avi - indx(0 - 6).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 8_movieBFalone.avi - indx(0 - 6).png,0.0,0.0,0.0,,1.0
1773,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 8_movieGalone.avi - indx(0 - 7).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 8_movieBFalone.avi - indx(0 - 7).png,0.0,0.0,0.0,,1.0
1774,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 8_movieGalone.avi - indx(0 - 8).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 8_movieBFalone.avi - indx(0 - 8).png,0.0,0.0,0.0,,1.0
1775,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 8_movieGalone.avi - indx(0 - 9).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 8_movieBFalone.avi - indx(0 - 9).png,0.0,0.0,0.0,,1.0
1776,3.307130135320754,3701.598870056497,33.47448711204629,0.6900453766352301,0.9908863818379461,0.00027008056640625,0.23217315673828126,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 8_movieGalone.avi - indx(1 - 0).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 8_movieBFalone.avi - indx(1 - 0).png,0.0,0.0,0.0,0.9919226840575155,0.0290069580078125
1777,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 8_movieGalone.avi - indx(1 - 1).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 8_movieBFalone.avi - indx(1 - 1).png,0.0,0.0,0.0,,1.0
1778,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 8_movieGalone.avi - indx(1 - 10).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 8_movieBFalone.avi - indx(1 - 10).png,0.0,0.0,0.0,,1.0
1779,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 8_movieGalone.avi - indx(1 - 11).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 8_movieBFalone.avi - indx(1 - 11).png,0.0,0.0,0.0,,1.0
1780,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 8_movieGalone.avi - indx(1 - 12).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 8_movieBFalone.avi - indx(1 - 12).png,0.0,0.0,0.0,,1.0
1781,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 8_movieGalone.avi - indx(1 - 13).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 8_movieBFalone.avi - indx(1 - 13).png,0.0,0.0,0.0,,1.0
1782,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 8_movieGalone.avi - indx(1 - 14).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 8_movieBFalone.avi - indx(1 - 14).png,0.0,0.0,0.0,,1.0
1783,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 8_movieGalone.avi - indx(1 - 15).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 8_movieBFalone.avi - indx(1 - 15).png,0.0,0.0,0.0,,1.0
1784,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 8_movieGalone.avi - indx(1 - 2).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 8_movieBFalone.avi - indx(1 - 2).png,0.0,0.0,0.0,,1.0
1785,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 8_movieGalone.avi - indx(1 - 3).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 8_movieBFalone.avi - indx(1 - 3).png,0.0,0.0,0.0,,1.0
1786,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 8_movieGalone.avi - indx(1 - 4).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 8_movieBFalone.avi - indx(1 - 4).png,0.0,0.0,0.0,,1.0
1787,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 8_movieGalone.avi - indx(1 - 5).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 8_movieBFalone.avi - indx(1 - 5).png,0.0,0.0,0.0,,1.0
1788,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 8_movieGalone.avi - indx(1 - 6).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 8_movieBFalone.avi - indx(1 - 6).png,0.0,0.0,0.0,,1.0
1789,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 8_movieGalone.avi - indx(1 - 7).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 8_movieBFalone.avi - indx(1 - 7).png,0.0,0.0,0.0,,1.0
1790,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 8_movieGalone.avi - indx(1 - 8).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 8_movieBFalone.avi - indx(1 - 8).png,0.0,0.0,0.0,,1.0
1791,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 8_movieGalone.avi - indx(1 - 9).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 8_movieBFalone.avi - indx(1 - 9).png,0.0,0.0,0.0,,1.0
1792,3.3538861170718097,3660.2290502793294,29.302862163036945,0.7153580460971853,0.9870096684672478,0.00027313232421875,0.22967987060546874,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 8_movieGalone.avi - indx(2 - 0).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 8_movieBFalone.avi - indx(2 - 0).png,0.0,0.0,0.0,0.9887649846228617,0.03300018310546875
1793,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 8_movieGalone.avi - indx(2 - 1).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 8_movieBFalone.avi - indx(2 - 1).png,0.0,0.0,0.0,,1.0
1794,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 8_movieGalone.avi - indx(2 - 10).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 8_movieBFalone.avi - indx(2 - 10).png,0.0,0.0,0.0,,1.0
1795,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 8_movieGalone.avi - indx(2 - 11).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 8_movieBFalone.avi - indx(2 - 11).png,0.0,0.0,0.0,,1.0
1796,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 8_movieGalone.avi - indx(2 - 12).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 8_movieBFalone.avi - indx(2 - 12).png,0.0,0.0,0.0,,1.0
1797,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 8_movieGalone.avi - indx(2 - 13).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 8_movieBFalone.avi - indx(2 - 13).png,0.0,0.0,0.0,,1.0
1798,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 8_movieGalone.avi - indx(2 - 14).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 8_movieBFalone.avi - indx(2 - 14).png,0.0,0.0,0.0,,1.0
1799,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 8_movieGalone.avi - indx(2 - 15).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 8_movieBFalone.avi - indx(2 - 15).png,0.0,0.0,0.0,,1.0
1800,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 8_movieGalone.avi - indx(2 - 2).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 8_movieBFalone.avi - indx(2 - 2).png,0.0,0.0,0.0,,1.0
1801,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 8_movieGalone.avi - indx(2 - 3).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 8_movieBFalone.avi - indx(2 - 3).png,0.0,0.0,0.0,,1.0
1802,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 8_movieGalone.avi - indx(2 - 4).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 8_movieBFalone.avi - indx(2 - 4).png,0.0,0.0,0.0,,1.0
1803,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 8_movieGalone.avi - indx(2 - 5).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 8_movieBFalone.avi - indx(2 - 5).png,0.0,0.0,0.0,,1.0
1804,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 8_movieGalone.avi - indx(2 - 6).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 8_movieBFalone.avi - indx(2 - 6).png,0.0,0.0,0.0,,1.0
1805,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 8_movieGalone.avi - indx(2 - 7).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 8_movieBFalone.avi - indx(2 - 7).png,0.0,0.0,0.0,,1.0
1806,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 8_movieGalone.avi - indx(2 - 8).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 8_movieBFalone.avi - indx(2 - 8).png,0.0,0.0,0.0,,1.0
1807,0.0,0.0,0.0,,,1.0,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 8_movieGalone.avi - indx(2 - 9).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 8_movieBFalone.avi - indx(2 - 9).png,0.0,0.0,0.0,,1.0
1808,3.384910811063978,2924.714285714286,30.936065493884314,0.6950037854735506,0.9885649789880253,0.000341796875,0.2280548095703125,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/GFP/ready_data/ 8_movieGalone.avi - indx(3 - 0).png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/training_data/Round 1/Susceptible/BF/ready_data/ 8_movieBFalone.avi - indx(3 - 0).png,0.0,0.0,0.0,0.9894335414175878,0.03131256103515625
