,label,per_res_bf,per_res_gfp,per_back_bf,per_back_gfp,im1_name,im2_name,per_sus_bf,per_sus_gfp,per_sus_combo,per_res_combo,per_back_combo
2444,Resistant,0.21531393568147014,1.0,0.8505401611328125,0.94384765625,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B04_29_Kan(30)_mntH_movieGalone.avi - diff(8 - 9).png.x768.y000.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B04_29_Kan(30)_mntH_movieBFalone.avi - diff(8 - 9).png.x768.y000.png,0.0,0.0,0.0,1.0,0.9534912109375
2445,Resistant,0.22367438386855862,0.9982632858631469,0.91827392578125,0.9560699462890625,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B04_29_Kan(30)_mntH_movieGalone.avi - diff(8 - 9).png.x768.y256.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B04_29_Kan(30)_mntH_movieBFalone.avi - diff(8 - 9).png.x768.y256.png,0.0,0.0,0.0,0.9988200589970502,0.9741363525390625
2446,Resistant,0.20009828814808747,1.0,0.8137054443359375,0.9678497314453125,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B04_29_Kan(30)_mntH_movieGalone.avi - diff(8 - 9).png.x768.y512.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B04_29_Kan(30)_mntH_movieBFalone.avi - diff(8 - 9).png.x768.y512.png,0.0,0.0,0.0,1.0,0.9754486083984375
2447,Resistant,0.20434938892882817,1.0,0.8302001953125,0.967376708984375,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B04_29_Kan(30)_mntH_movieGalone.avi - diff(8 - 9).png.x768.y768.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B04_29_Kan(30)_mntH_movieBFalone.avi - diff(8 - 9).png.x768.y768.png,0.0,0.0,0.0,1.0,0.9796600341796875
2448,Resistant,0.23623704663212436,0.9362050163576882,0.90576171875,0.972015380859375,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B04_29_Kan(30)_mntH_movieGalone.avi - diff(9 - 10).png.x000.y000.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B04_29_Kan(30)_mntH_movieBFalone.avi - diff(9 - 10).png.x000.y000.png,0.0,0.0,0.0,0.9059322033898305,0.98199462890625
2449,Resistant,0.23856159143075745,1.0,0.9002838134765625,0.9483642578125,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B04_29_Kan(30)_mntH_movieGalone.avi - diff(9 - 10).png.x000.y256.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B04_29_Kan(30)_mntH_movieBFalone.avi - diff(9 - 10).png.x000.y256.png,0.0,0.0,0.0,1.0,0.9694366455078125
2450,Resistant,0.20868257038469804,1.0,0.9290008544921875,0.95684814453125,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B04_29_Kan(30)_mntH_movieGalone.avi - diff(9 - 10).png.x000.y512.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B04_29_Kan(30)_mntH_movieBFalone.avi - diff(9 - 10).png.x000.y512.png,0.0,0.0,0.0,1.0,0.9765625
2451,Resistant,0.21073558648111332,1.0,0.9309234619140625,0.9553985595703125,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B04_29_Kan(30)_mntH_movieGalone.avi - diff(9 - 10).png.x000.y768.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B04_29_Kan(30)_mntH_movieBFalone.avi - diff(9 - 10).png.x000.y768.png,0.0,0.0,0.0,1.0,0.9782257080078125
2452,Resistant,0.11679040548258138,1.0,0.946563720703125,0.978271484375,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B04_29_Kan(30)_mntH_movieGalone.avi - diff(9 - 10).png.x256.y000.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B04_29_Kan(30)_mntH_movieBFalone.avi - diff(9 - 10).png.x256.y000.png,0.0,0.0,0.0,1.0,0.99041748046875
2453,Resistant,0.23062085593731163,0.9855363599839293,0.8734283447265625,0.9620208740234375,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B04_29_Kan(30)_mntH_movieGalone.avi - diff(9 - 10).png.x256.y256.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B04_29_Kan(30)_mntH_movieBFalone.avi - diff(9 - 10).png.x256.y256.png,0.0,0.0,0.0,0.9746070133010882,0.9621429443359375
2454,Resistant,0.21034047919293822,0.9452296819787986,0.878997802734375,0.974090576171875,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B04_29_Kan(30)_mntH_movieGalone.avi - diff(9 - 10).png.x256.y512.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B04_29_Kan(30)_mntH_movieBFalone.avi - diff(9 - 10).png.x256.y512.png,0.0,0.0,0.0,0.9508825786646201,0.9801177978515625
2455,Resistant,0.182830626450116,1.0,0.9013519287109375,0.9708709716796875,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B04_29_Kan(30)_mntH_movieGalone.avi - diff(9 - 10).png.x256.y768.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B04_29_Kan(30)_mntH_movieBFalone.avi - diff(9 - 10).png.x256.y768.png,0.0,0.0,0.0,1.0,0.979644775390625
2456,Resistant,0.17733990147783252,0.993124785149536,0.882293701171875,0.9556121826171875,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B04_29_Kan(30)_mntH_movieGalone.avi - diff(9 - 10).png.x512.y000.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B04_29_Kan(30)_mntH_movieBFalone.avi - diff(9 - 10).png.x512.y000.png,0.0,0.0,0.0,0.9985781990521327,0.967803955078125
2457,Resistant,0.2545958196927726,0.9993390614672836,0.9394073486328125,0.9769134521484375,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B04_29_Kan(30)_mntH_movieGalone.avi - diff(9 - 10).png.x512.y256.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B04_29_Kan(30)_mntH_movieBFalone.avi - diff(9 - 10).png.x512.y256.png,0.0,0.0,0.0,0.9984756097560976,0.989990234375
2458,Resistant,0.18943239501615136,0.9287115761935906,0.933868408203125,0.9766693115234375,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B04_29_Kan(30)_mntH_movieGalone.avi - diff(9 - 10).png.x512.y512.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B04_29_Kan(30)_mntH_movieBFalone.avi - diff(9 - 10).png.x512.y512.png,0.0,0.0,0.0,0.9949367088607595,0.987945556640625
2459,Resistant,0.1934673366834171,0.8080065359477124,0.9271240234375,0.9813232421875,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B04_29_Kan(30)_mntH_movieGalone.avi - diff(9 - 10).png.x512.y768.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B04_29_Kan(30)_mntH_movieBFalone.avi - diff(9 - 10).png.x512.y768.png,0.0,0.0,0.0,0.8994413407821229,0.98907470703125
2460,Resistant,0.18862275449101795,0.9852631578947368,0.892974853515625,0.9347686767578125,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B04_29_Kan(30)_mntH_movieGalone.avi - diff(9 - 10).png.x768.y000.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B04_29_Kan(30)_mntH_movieBFalone.avi - diff(9 - 10).png.x768.y000.png,0.0,0.0,0.0,0.9892434564359985,0.9574432373046875
2461,Resistant,0.14391226499552373,1.0,0.93182373046875,0.948638916015625,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B04_29_Kan(30)_mntH_movieGalone.avi - diff(9 - 10).png.x768.y256.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B04_29_Kan(30)_mntH_movieBFalone.avi - diff(9 - 10).png.x768.y256.png,0.0,0.0,0.0,1.0,0.976806640625
2462,Resistant,0.248594143882102,1.0,0.9213104248046875,0.9645233154296875,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B04_29_Kan(30)_mntH_movieGalone.avi - diff(9 - 10).png.x768.y512.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B04_29_Kan(30)_mntH_movieBFalone.avi - diff(9 - 10).png.x768.y512.png,0.0,0.0,0.0,1.0,0.983245849609375
2463,Resistant,0.23993260320134793,1.0,0.9094390869140625,0.962615966796875,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B04_29_Kan(30)_mntH_movieGalone.avi - diff(9 - 10).png.x768.y768.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B04_29_Kan(30)_mntH_movieBFalone.avi - diff(9 - 10).png.x768.y768.png,0.0,0.0,0.0,1.0,0.9850311279296875
2464,Resistant,0.36755386565272496,0.998551774076756,0.9036865234375,0.9789276123046875,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B04_30_Kan(30)_mntH_movieGalone.avi - diff(0 - 1).png.x000.y000.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B04_30_Kan(30)_mntH_movieBFalone.avi - diff(0 - 1).png.x000.y000.png,0.0,0.0,0.0,0.9992877492877493,0.97857666015625
2465,Resistant,0.3207404608991311,1.0,0.919219970703125,0.9802703857421875,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B04_30_Kan(30)_mntH_movieGalone.avi - diff(0 - 1).png.x000.y256.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B04_30_Kan(30)_mntH_movieBFalone.avi - diff(0 - 1).png.x000.y256.png,0.0,0.0,0.0,0.918232044198895,0.9861907958984375
2466,Resistant,0.35151827071538855,0.997867803837953,0.88140869140625,0.9785308837890625,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B04_30_Kan(30)_mntH_movieGalone.avi - diff(0 - 1).png.x000.y512.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B04_30_Kan(30)_mntH_movieBFalone.avi - diff(0 - 1).png.x000.y512.png,0.0,0.0,0.0,0.9332443257676902,0.9885711669921875
2467,Resistant,0.3559530311305298,0.9971160778658976,0.88824462890625,0.9788360595703125,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B04_30_Kan(30)_mntH_movieGalone.avi - diff(0 - 1).png.x000.y768.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B04_30_Kan(30)_mntH_movieBFalone.avi - diff(0 - 1).png.x000.y768.png,0.0,0.0,0.0,0.914572864321608,0.9908905029296875
2468,Resistant,0.31817589576547234,0.9906542056074766,0.8828887939453125,0.9983673095703125,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B04_30_Kan(30)_mntH_movieGalone.avi - diff(0 - 1).png.x256.y000.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B04_30_Kan(30)_mntH_movieBFalone.avi - diff(0 - 1).png.x256.y000.png,0.0,0.0,0.0,0.7203389830508474,0.99639892578125
2469,Resistant,0.3269288501951366,,0.898345947265625,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B04_30_Kan(30)_mntH_movieGalone.avi - diff(0 - 1).png.x256.y256.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B04_30_Kan(30)_mntH_movieBFalone.avi - diff(0 - 1).png.x256.y256.png,0.0,0.0,0.0,0.7777777777777778,0.9998626708984375
2470,Resistant,0.2988404520769118,,0.8960418701171875,1.0,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B04_30_Kan(30)_mntH_movieGalone.avi - diff(0 - 1).png.x256.y512.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B04_30_Kan(30)_mntH_movieBFalone.avi - diff(0 - 1).png.x256.y512.png,0.0,0.0,0.0,0.7380952380952381,0.99871826171875
2471,Resistant,0.3020527859237537,1.0,0.8907318115234375,0.9999237060546875,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B04_30_Kan(30)_mntH_movieGalone.avi - diff(0 - 1).png.x256.y768.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B04_30_Kan(30)_mntH_movieBFalone.avi - diff(0 - 1).png.x256.y768.png,0.0,0.0,0.0,0.8596491228070176,0.9973907470703125
2472,Resistant,0.242431855294561,1.0,0.8785247802734375,0.9978485107421875,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B04_30_Kan(30)_mntH_movieGalone.avi - diff(0 - 1).png.x512.y000.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B04_30_Kan(30)_mntH_movieBFalone.avi - diff(0 - 1).png.x512.y000.png,0.0,0.0,0.0,0.9603174603174603,0.998077392578125
2473,Resistant,0.28584498758332244,1.0,0.8832550048828125,0.9999847412109375,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B04_30_Kan(30)_mntH_movieGalone.avi - diff(0 - 1).png.x512.y256.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B04_30_Kan(30)_mntH_movieBFalone.avi - diff(0 - 1).png.x512.y256.png,0.0,0.0,0.0,1.0,0.9994659423828125
2474,Resistant,0.24440727576834623,1.0,0.9270172119140625,0.996795654296875,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B04_30_Kan(30)_mntH_movieGalone.avi - diff(0 - 1).png.x512.y512.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B04_30_Kan(30)_mntH_movieBFalone.avi - diff(0 - 1).png.x512.y512.png,0.0,0.0,0.0,0.9392265193370166,0.994476318359375
2475,Resistant,0.25376464026770773,1.0,0.9179229736328125,0.999847412109375,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B04_30_Kan(30)_mntH_movieGalone.avi - diff(0 - 1).png.x512.y768.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B04_30_Kan(30)_mntH_movieBFalone.avi - diff(0 - 1).png.x512.y768.png,0.0,0.0,0.0,0.926829268292683,0.9981231689453125
2476,Resistant,0.21472143147620984,1.0,0.8874359130859375,0.998809814453125,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B04_30_Kan(30)_mntH_movieGalone.avi - diff(0 - 1).png.x768.y000.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B04_30_Kan(30)_mntH_movieBFalone.avi - diff(0 - 1).png.x768.y000.png,0.0,0.0,0.0,0.9504132231404959,0.996307373046875
2477,Resistant,0.2243383626020282,1.0,0.876617431640625,0.994140625,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B04_30_Kan(30)_mntH_movieGalone.avi - diff(0 - 1).png.x768.y256.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B04_30_Kan(30)_mntH_movieBFalone.avi - diff(0 - 1).png.x768.y256.png,0.0,0.0,0.0,0.9961389961389961,0.9960479736328125
2478,Resistant,0.20371371912745628,1.0,0.9153594970703125,0.9965667724609375,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B04_30_Kan(30)_mntH_movieGalone.avi - diff(0 - 1).png.x768.y512.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B04_30_Kan(30)_mntH_movieBFalone.avi - diff(0 - 1).png.x768.y512.png,0.0,0.0,0.0,0.8983451536643026,0.9935455322265625
2479,Resistant,0.22195393759286774,1.0,0.9178466796875,0.9996795654296875,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B04_30_Kan(30)_mntH_movieGalone.avi - diff(0 - 1).png.x768.y768.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B04_30_Kan(30)_mntH_movieBFalone.avi - diff(0 - 1).png.x768.y768.png,0.0,0.0,0.0,0.9135802469135802,0.997528076171875
2480,Resistant,0.4561624649859944,0.6457822891144557,0.89105224609375,0.912811279296875,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B04_30_Kan(30)_mntH_movieGalone.avi - diff(1 - 2).png.x000.y000.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B04_30_Kan(30)_mntH_movieBFalone.avi - diff(1 - 2).png.x000.y000.png,0.0,0.0,0.0,0.7033535899167229,0.9322052001953125
2481,Resistant,0.4690516021104105,0.5095516052003184,0.8814239501953125,0.884979248046875,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B04_30_Kan(30)_mntH_movieGalone.avi - diff(1 - 2).png.x000.y256.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B04_30_Kan(30)_mntH_movieBFalone.avi - diff(1 - 2).png.x000.y256.png,0.0,0.0,0.0,0.5937278525868178,0.91387939453125
2482,Resistant,0.49411510636000433,0.521216509775525,0.8586883544921875,0.8946380615234375,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B04_30_Kan(30)_mntH_movieGalone.avi - diff(1 - 2).png.x000.y512.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B04_30_Kan(30)_mntH_movieBFalone.avi - diff(1 - 2).png.x000.y512.png,0.0,0.0,0.0,0.4702054794520548,0.910888671875
2483,Resistant,0.5099736957474792,0.6304496378297116,0.86077880859375,0.8883514404296875,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B04_30_Kan(30)_mntH_movieGalone.avi - diff(1 - 2).png.x000.y768.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B04_30_Kan(30)_mntH_movieBFalone.avi - diff(1 - 2).png.x000.y768.png,0.0,0.0,0.0,0.5494832720266246,0.9128875732421875
2484,Resistant,0.4768699654775604,0.23484952590353167,0.867401123046875,0.8889617919921875,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B04_30_Kan(30)_mntH_movieGalone.avi - diff(1 - 2).png.x256.y000.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B04_30_Kan(30)_mntH_movieBFalone.avi - diff(1 - 2).png.x256.y000.png,0.0,0.0,0.0,0.452081316553727,0.905426025390625
2485,Resistant,0.4868804664723032,0.25295957114138934,0.863922119140625,0.863372802734375,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B04_30_Kan(30)_mntH_movieGalone.avi - diff(1 - 2).png.x256.y256.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B04_30_Kan(30)_mntH_movieBFalone.avi - diff(1 - 2).png.x256.y256.png,0.0,0.0,0.0,0.4791859389454209,0.901031494140625
2486,Resistant,0.5054486436355206,0.6232311320754716,0.868377685546875,0.92236328125,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B04_30_Kan(30)_mntH_movieGalone.avi - diff(1 - 2).png.x256.y512.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B04_30_Kan(30)_mntH_movieBFalone.avi - diff(1 - 2).png.x256.y512.png,0.0,0.0,0.0,0.5937260902830911,0.92022705078125
2487,Resistant,0.4995742869306088,0.6584098389052486,0.85662841796875,0.9119110107421875,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B04_30_Kan(30)_mntH_movieGalone.avi - diff(1 - 2).png.x256.y768.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B04_30_Kan(30)_mntH_movieBFalone.avi - diff(1 - 2).png.x256.y768.png,0.0,0.0,0.0,0.6256657789613849,0.9083251953125
2488,Resistant,0.49100085706123225,0.43020081887307465,0.8397674560546875,0.843475341796875,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B04_30_Kan(30)_mntH_movieGalone.avi - diff(1 - 2).png.x512.y000.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B04_30_Kan(30)_mntH_movieBFalone.avi - diff(1 - 2).png.x512.y000.png,0.0,0.0,0.0,0.5510983763132761,0.8721923828125
2489,Resistant,0.45227592679493195,0.062111004170676935,0.8374176025390625,0.7621917724609375,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B04_30_Kan(30)_mntH_movieGalone.avi - diff(1 - 2).png.x512.y256.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B04_30_Kan(30)_mntH_movieBFalone.avi - diff(1 - 2).png.x512.y256.png,0.0,0.0,0.0,0.1618503342678456,0.858489990234375
2490,Resistant,0.5377585988069552,0.51417704011065,0.8797760009765625,0.9117431640625,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B04_30_Kan(30)_mntH_movieGalone.avi - diff(1 - 2).png.x512.y512.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B04_30_Kan(30)_mntH_movieBFalone.avi - diff(1 - 2).png.x512.y512.png,0.0,0.0,0.0,0.5843300398682614,0.9119720458984375
2491,Resistant,0.5159907682162875,0.5937092871766239,0.8611602783203125,0.9180145263671875,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B04_30_Kan(30)_mntH_movieGalone.avi - diff(1 - 2).png.x512.y768.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B04_30_Kan(30)_mntH_movieBFalone.avi - diff(1 - 2).png.x512.y768.png,0.0,0.0,0.0,0.5515625,0.90234375
2492,Resistant,0.4462685063954074,0.5891659283634982,0.8484954833984375,0.8794403076171875,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B04_30_Kan(30)_mntH_movieGalone.avi - diff(1 - 2).png.x768.y000.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B04_30_Kan(30)_mntH_movieBFalone.avi - diff(1 - 2).png.x768.y000.png,0.0,0.0,0.0,0.6155364443817849,0.8917694091796875
2493,Resistant,0.46338124572210815,0.22450369793694044,0.8439483642578125,0.84320068359375,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/GFP/ready_data/B04_30_Kan(30)_mntH_movieGalone.avi - diff(1 - 2).png.x768.y256.png,/home/meyerct6/Data/ml_antibiotics/iphone_bacteria/05212020_kralj_videos/Kan titration/Resistant/BF/ready_data/B04_30_Kan(30)_mntH_movieBFalone.avi - diff(1 - 2).png.x768.y256.png,0.0,0.0,0.0,0.35377358490566035,0.88677978515625
